id,language,language_iso
17074,English,en
170740,English,en
170750,English,en
170752,English,en
170759,Deutsch,de
170767,Français,fr
170767,Español,es
17077,suomi,fi
17077,svenska,sv
17078,Azərbaycan,az
17078,فارسی,fa
17082,广州话 / 廣州話,cn
17082,普通话,zh
170845,हिन्दी,hi
170856,Français,fr
17086,English,en
170898,Bosanski,bs
170898,Hrvatski,hr
17091,svenska,sv
170936,English,en
170967,English,en
17097,English,en
170986,हिन्दी,hi
17099,日本語,ja
170998,हिन्दी,hi
171,Français,fr
1710,English,en
1710,Deutsch,de
17100,English,en
17101,日本語,ja
171019,English,en
17102,English,en
171032,Deutsch,de
171032,Français,fr
171032,English,en
171045,English,en
17106,English,en
171075,English,en
17108,普通话,zh
17110,English,en
17111,Português,pt
17111,ภาษาไทย,th
17113,English,en
171130,English,en
171130,Français,fr
171160,Türkçe,tr
1712,English,en
1712,Español,es
171213,Français,fr
171229,Español,es
171232,English,en
17124,Český,cs
17124,English,en
17124,Français,fr
17126,English,en
17127,English,en
171274,English,en
171277,English,en
17128,日本語,ja
17129,日本語,ja
171292,English,en
1713,English,en
17130,English,en
171308,English,en
17131,English,en
17132,English,en
17133,English,en
171337,English,en
17134,Český,cs
17134,English,en
171346,English,en
17135,English,en
171357,English,en
17136,English,en
171363,English,en
17137,English,en
171372,English,en
17139,Nederlands,nl
17139,English,en
17139,Français,fr
17139,Deutsch,de
1714,English,en
171424,English,en
171427,svenska,sv
171429,English,en
17143,English,en
17144,English,en
171446,English,en
171492,हिन्दी,hi
1715,English,en
17153,Pусский,ru
17153,English,en
171540,العربية,ar
171540,עִבְרִית,he
171540,Español,es
17156,English,en
17157,English,en
17158,English,en
171581,English,en
171581,Polski,pl
171581,Español,es
171587,한국어/조선말,ko
17159,English,en
171594,English,en
171597,Português,pt
1716,Français,fr
171648,Norsk,no
17165,日本語,ja
17166,English,en
17168,English,en
171688,English,en
17169,English,en
171698,العربية,ar
171698,English,en
1717,English,en
17170,English,en
17172,svenska,sv
171738,English,en
17174,English,en
17175,English,en
171755,English,en
171759,English,en
171759,Deutsch,de
171769,English,en
171771,Français,fr
171776,English,en
171795,English,en
1718,English,en
17180,日本語,ja
17180,Español,es
17181,English,en
17181,日本語,ja
17182,English,en
17182,Français,fr
17182,한국어/조선말,ko
17182,Español,es
171826,Italiano,it
171840,English,en
171840,Français,fr
171840,Español,es
171846,Bahasa indonesia,id
171846,日本語,ja
171846,English,en
17185,English,en
17186,English,en
171861,English,en
17187,English,en
171873,Deutsch,de
17189,日本語,ja
1719,Français,fr
17190,English,en
171902,Français,fr
171902,Deutsch,de
171910,English,en
171964,English,en
17198,English,en
171982,English,en
17199,Français,fr
171993,English,en
171993,Deutsch,de
171993,Italiano,it
172,English,en
1720,Français,fr
1720,Íslenska,is
17200,English,en
172003,Deutsch,de
172008,English,en
172011,Deutsch,de
172014,Tiếng Việt,vi
172014,English,en
172014,Español,es
17202,English,en
17203,English,en
17203,Français,fr
17204,English,en
17205,English,en
17207,English,en
17207,Pусский,ru
17208,English,en
17209,English,en
17209,Pусский,ru
1721,Italiano,it
17210,Deutsch,de
172104,English,en
17212,English,en
172120,English,en
172149,English,en
17216,English,en
17216,Deutsch,de
17218,English,en
172198,Magyar,hu
1722,English,en
1722,Deutsch,de
1722,ελληνικά,el
1722,Italiano,it
17221,English,en
172214,English,en
172226,English,en
17223,Italiano,it
172259,English,en
17229,English,en
172295,Magyar,hu
172297,Français,fr
1723,English,en
17234,日本語,ja
172340,English,en
17236,English,en
17238,Italiano,it
17238,English,en
172385,English,en
172385,Português,pt
172386,English,en
172390,English,en
172391,English,en
172396,English,en
1724,Português,pt
1724,Español,es
1724,English,en
17240,English,en
17241,English,en
17244,English,en
17245,English,en
172457,Español,es
172469,English,en
17247,Español,es
172475,English,en
172499,ελληνικά,el
1725,English,en
172520,English,en
172533,English,en
172535,English,en
172542,English,en
172545,English,en
172577,English,en
17258,English,en
1726,English,en
1726,فارسی,fa
1726,اردو,ur
1726,العربية,ar
17263,English,en
172631,English,en
17264,العربية,ar
17264,English,en
17264,Italiano,it
17266,Português,pt
17266,English,en
172673,No Language,xx
1727,English,en
172705,Deutsch,de
172705,Bahasa indonesia,id
172721,English,en
172729,English,en
17274,English,en
172747,Italiano,it
17276,English,en
172760,广州话 / 廣州話,cn
172767,English,en
17277,English,en
17278,English,en
172782,广州话 / 廣州話,cn
172785,English,en
172803,English,en
17281,English,en
17281,Français,fr
172817,हिन्दी,hi
17282,English,en
172824,English,en
172828,English,en
172847,English,en
17285,Norsk,no
17287,English,en
172878,Pусский,ru
17288,English,en
17288,Türkçe,tr
172890,Français,fr
172897,English,en
1729,English,en
1729,普通话,zh
172908,English,en
17295,العربية,ar
17295,English,en
17295,Français,fr
17295,Italiano,it
172972,广州话 / 廣州話,cn
173,English,en
1730,English,en
1730,Polski,pl
17302,English,en
17303,English,en
173056,English,en
173056,日本語,ja
17306,English,en
17306,Pусский,ru
173080,English,en
1731,English,en
17314,English,en
173153,English,en
173165,English,en
173168,English,en
17317,English,en
17317,Deutsch,de
17317,Español,es
173171,Polski,pl
173177,Italiano,it
173185,Français,fr
173185,English,en
173189,English,en
173192,English,en
1732,English,en
1732,Deutsch,de
1732,Español,es
17320,English,en
17320,Italiano,it
173205,English,en
173210,English,en
173224,English,en
173288,Deutsch,de
173294,English,en
173299,English,en
173301,English,en
173301,Français,fr
173301,Deutsch,de
17332,English,en
173327,English,en
17334,English,en
17334,हिन्दी,hi
173340,English,en
17335,English,en
17336,English,en
17337,English,en
173385,ελληνικά,el
17339,English,en
17339,Español,es
1734,English,en
1734,العربية,ar
17342,普通话,zh
173421,ελληνικά,el
17343,Deutsch,de
173443,Português,pt
17345,English,en
173455,English,en
173456,English,en
17346,English,en
173467,English,en
17347,Nederlands,nl
17347,English,en
173480,English,en
173484,日本語,ja
173484,English,en
173488,English,en
173491,English,en
173494,ქართული,ka
173495,한국어/조선말,ko
173495,Bahasa melayu,ms
173495,普通话,zh
173495,English,en
173497,English,en
173499,English,en
1735,English,en
1735,普通话,zh
1735,"",sa
17350,Français,fr
17352,English,en
17352,Français,fr
173541,English,en
173557,English,en
173580,English,en
173587,Nederlands,nl
17359,Português,pt
1736,Deutsch,de
17360,English,en
17360,Français,fr
17360,Deutsch,de
17362,English,en
173631,Deutsch,de
173634,English,en
173635,English,en
173638,English,en
17365,English,en
173662,English,en
17367,Français,fr
173672,English,en
173689,English,en
173732,Português,pt
173739,Português,pt
17375,English,en
17376,Français,fr
173761,English,en
173761,Español,es
17379,English,en
17379,Français,fr
173796,English,en
173796,עִבְרִית,he
1738,English,en
1738,Français,fr
1738,Deutsch,de
173805,English,en
17381,English,en
17382,Italiano,it
173845,svenska,sv
173847,Italiano,it
17386,Français,fr
17386,English,en
173865,suomi,fi
173873,Český,cs
173874,English,en
17388,English,en
17388,Italiano,it
17388,Pусский,ru
173891,English,en
173893,English,en
173897,English,en
173908,English,en
173911,English,en
173912,English,en
173912,Français,fr
173914,Latviešu,lv
173917,Español,es
173917,English,en
173928,Português,pt
173938,English,en
173962,Pусский,ru
173980,English,en
174,English,en
174000,English,en
17401,English,en
17402,English,en
174020,English,en
17403,English,en
17409,English,en
174122,English,en
174122,Deutsch,de
17414,English,en
17414,Français,fr
17414,Pусский,ru
174150,English,en
174162,English,en
17417,Français,fr
174188,English,en
174195,English,en
17421,English,en
17422,Deutsch,de
17422,普通话,zh
174271,English,en
174271,Deutsch,de
174278,English,en
174309,Deutsch,de
174309,English,en
17431,Español,es
17431,English,en
174311,English,en
174314,English,en
174316,English,en
174319,English,en
174321,English,en
174322,English,en
174322,Français,fr
174323,English,en
174324,English,en
174325,English,en
174326,English,en
17433,日本語,ja
174334,Português,pt
174334,English,en
174337,English,en
174340,English,en
174341,English,en
174343,English,en
174344,English,en
174346,English,en
17435,English,en
17435,Español,es
174350,English,en
174351,English,en
174352,English,en
174354,English,en
174358,English,en
174358,普通话,zh
17436,English,en
174366,English,en
174371,English,en
174372,Polski,pl
174374,English,en
174378,English,en
174383,English,en
17439,English,en
17443,Český,cs
17443,English,en
174442,English,en
17445,English,en
17445,Español,es
17447,English,en
17447,Français,fr
17450,English,en
17455,English,en
17456,English,en
17457,广州话 / 廣州話,cn
174593,Dansk,da
17460,Français,fr
174611,English,en
17464,English,en
174645,English,en
174645,Bahasa indonesia,id
17465,English,en
174650,Italiano,it
17466,English,en
17467,广州话 / 廣州話,cn
17467,普通话,zh
174671,English,en
174675,English,en
174678,English,en
174682,English,en
17469,English,en
17470,English,en
174712,日本語,ja
174720,Pусский,ru
17473,English,en
174733,Pусский,ru
17474,English,en
174751,English,en
174754,English,en
174759,English,en
174762,English,en
174769,English,en
174772,English,en
174772,普通话,zh
174772,Pусский,ru
174773,English,en
17478,English,en
17478,Deutsch,de
17478,हिन्दी,hi
174784,English,en
174787,English,en
17479,"",ce
17479,Pусский,ru
174792,English,en
17481,English,en
17483,English,en
17483,Pусский,ru
17485,English,en
17486,Français,fr
174865,English,en
17487,English,en
174928,Deutsch,de
17494,English,en
17494,Español,es
174958,Deutsch,de
17496,English,en
174988,English,en
174988,Français,fr
175,English,en
175,Français,fr
175,Italiano,it
17501,हिन्दी,hi
175027,English,en
175035,English,en
175112,English,en
175116,Italiano,it
175171,English,en
175245,English,en
17529,English,en
175291,English,en
17532,English,en
175331,Deutsch,de
175331,"",ku
175331,Türkçe,tr
17538,English,en
175380,Deutsch,de
175386,English,en
17539,English,en
175427,اردو,ur
175503,Deutsch,de
175528,English,en
175541,English,en
175555,English,en
175574,English,en
175606,Français,fr
17566,日本語,ja
175681,English,en
175739,suomi,fi
17575,Norsk,no
17577,English,en
175774,Deutsch,de
17578,English,en
175822,English,en
17584,English,en
17585,English,en
175869,No Language,xx
17589,English,en
17590,English,en
17591,English,en
17591,Deutsch,de
17591,Español,es
17592,English,en
17593,한국어/조선말,ko
17595,English,en
175983,English,en
17599,English,en
175998,English,en
176,English,en
17600,English,en
17604,English,en
17605,Français,fr
17606,English,en
176068,English,en
176069,English,en
176077,English,en
176079,English,en
176085,English,en
176088,English,en
17609,English,en
17610,English,en
17612,English,en
176124,English,en
176124,Deutsch,de
17614,עִבְרִית,he
176143,English,en
176143,日本語,ja
176167,Deutsch,de
17618,English,en
176182,English,en
17622,English,en
17622,Magyar,hu
176238,English,en
176241,English,en
17628,English,en
17629,Pусский,ru
17629,English,en
17629,svenska,sv
176297,English,en
17630,Français,fr
17631,Italiano,it
17632,English,en
176321,Deutsch,de
176339,English,en
17635,English,en
176389,Français,fr
17640,Italiano,it
17640,English,en
176403,ქართული,ka
176407,Pусский,ru
176407,No Language,xx
17641,English,en
17642,English,en
17644,English,en
17645,English,en
17653,广州话 / 廣州話,cn
176535,Polski,pl
17654,Afrikaans,af
17654,"",ny
17654,"",st
17654,"",xh
17654,isiZulu,zu
17654,English,en
176545,English,en
176568,suomi,fi
17657,English,en
176570,English,en
17658,Français,fr
17660,English,en
17661,English,en
176627,English,en
17663,English,en
17664,English,en
17665,English,en
176650,普通话,zh
176651,普通话,zh
17667,English,en
176670,English,en
17669,English,en
176715,English,en
176734,English,en
17677,English,en
17680,English,en
17680,Français,fr
176807,Português,pt
17681,English,en
176810,English,en
17684,Français,fr
176841,English,en
17685,English,en
17685,Français,fr
17685,Deutsch,de
17687,English,en
17689,English,en
176896,English,en
17691,English,en
176915,Français,fr
17692,English,en
17695,English,en
17696,English,en
176983,日本語,ja
17699,English,en
177,English,en
1770,English,en
17700,English,en
17704,English,en
177043,English,en
177047,English,en
17707,English,en
17707,ภาษาไทย,th
17708,English,en
17708,Español,es
17708,ภาษาไทย,th
17708,Tiếng Việt,vi
17709,Český,cs
17709,English,en
1771,Français,fr
1771,Norsk,no
1771,English,en
17710,English,en
177104,Italiano,it
17711,Pусский,ru
177117,Français,fr
17712,English,en
177155,Bosanski,bs
177190,English,en
1772,English,en
17720,English,en
177203,English,en
177221,English,en
177234,English,en
177271,English,en
17728,English,en
17729,English,en
1773,English,en
1773,Deutsch,de
17731,English,en
177317,English,en
177335,English,en
17734,English,en
177354,English,en
177358,हिन्दी,hi
17736,English,en
1774,English,en
17740,English,en
17741,English,en
177436,English,en
17744,English,en
17744,Pусский,ru
177440,English,en
17745,English,en
177474,English,en
177494,English,en
1775,English,en
177522,suomi,fi
177552,English,en
177564,Français,fr
177566,English,en
177572,English,en
177580,English,en
1776,English,en
17761,English,en
177622,English,en
177677,Deutsch,de
177677,English,en
177677,svenska,sv
17768,English,en
177697,Deutsch,de
177699,English,en
1777,العربية,ar
1777,English,en
17770,English,en
17770,Français,fr
177703,English,en
17771,English,en
17771,Français,fr
177714,Español,es
17774,English,en
17774,Deutsch,de
17775,English,en
177790,English,en
1778,English,en
17780,Magyar,hu
177865,Dansk,da
177865,svenska,sv
177888,English,en
1779,English,en
17790,Deutsch,de
17790,English,en
177902,English,en
17792,English,en
17794,suomi,fi
17794,Polski,pl
17794,Pусский,ru
177945,日本語,ja
17795,English,en
17796,English,en
177979,Deutsch,de
178,English,en
17800,English,en
17801,English,en
17803,English,en
178032,Português,pt
17804,English,en
17804,Deutsch,de
17806,English,en
17806,Français,fr
17808,普通话,zh
17809,English,en
17809,日本語,ja
17809,普通话,zh
1781,English,en
17810,日本語,ja
178103,English,en
17811,普通话,zh
17813,English,en
17813,Français,fr
17814,English,en
178146,English,en
17818,English,en
17818,Français,fr
17818,Deutsch,de
178189,English,en
17819,English,en
17819,Română,ro
17819,Español,es
1782,English,en
1782,Français,fr
17820,English,en
17821,English,en
178222,Srpski,sr
17824,English,en
17824,Deutsch,de
17825,Français,fr
17829,English,en
178290,English,en
1783,English,en
1783,Deutsch,de
1783,日本語,ja
17831,English,en
17831,Español,es
178314,"",ml
17832,English,en
178337,English,en
17834,English,en
178341,English,en
17835,English,en
17835,Pусский,ru
17836,English,en
178385,English,en
178446,Deutsch,de
178447,English,en
17845,Nederlands,nl
178452,English,en
178469,العربية,ar
178469,"",ce
178469,Pусский,ru
1785,English,en
1785,Français,fr
178535,العربية,ar
178541,English,en
178543,Bahasa indonesia,id
178569,English,en
178587,English,en
178595,ελληνικά,el
178595,Español,es
1786,English,en
1786,Français,fr
1786,Deutsch,de
1786,ελληνικά,el
1786,Latin,la
178603,English,en
178607,English,en
178675,English,en
178682,English,en
178687,English,en
1787,Français,fr
17871,English,en
178736,日本語,ja
17874,English,en
17875,English,en
178751,ภาษาไทย,th
178755,No Language,xx
1788,English,en
17880,English,en
178806,suomi,fi
178809,English,en
17885,English,en
17886,Français,fr
178862,English,en
17887,English,en
17889,English,en
17889,Español,es
1789,Español,es
1789,English,en
178907,Pусский,ru
178915,Italiano,it
178927,English,en
17893,Español,es
17894,English,en
178946,English,en
17895,Italiano,it
17895,日本語,ja
17897,العربية,ar
17897,English,en
17898,English,en
17898,Deutsch,de
17898,Italiano,it
17899,Español,es
179,English,en
179,Français,fr
179,Português,pt
1790,English,en
17902,Nederlands,nl
17903,한국어/조선말,ko
17905,日本語,ja
179053,Nederlands,nl
179057,English,en
17906,English,en
17906,Magyar,hu
17906,"",yi
179066,English,en
17907,English,en
17907,Español,es
17908,English,en
179085,English,en
17909,Srpski,sr
1791,Français,fr
1791,Deutsch,de
179103,English,en
179105,English,en
179109,English,en
179109,Français,fr
17911,English,en
179111,English,en
17912,English,en
17914,ελληνικά,el
179144,Italiano,it
179144,日本語,ja
179144,Español,es
179144,普通话,zh
179146,Français,fr
179146,Deutsch,de
17915,English,en
179150,Français,fr
179154,English,en
179159,Pусский,ru
17917,English,en
179178,Italiano,it
179179,English,en
17918,English,en
179188,English,en
17919,English,en
1792,English,en
17920,English,en
17921,English,en
17921,Italiano,it
17922,日本語,ja
179235,No Language,xx
179236,No Language,xx
17925,العربية,ar
17925,English,en
17925,Français,fr
17925,עִבְרִית,he
17925,Italiano,it
179251,English,en
17926,English,en
179267,English,en
17927,English,en
179272,English,en
179288,English,en
1793,Deutsch,de
1793,English,en
179302,Español,es
179308,Deutsch,de
179340,English,en
17935,Français,fr
17935,Pусский,ru
179366,English,en
179375,"",ml
17938,English,en
17938,Deutsch,de
17940,English,en
17941,English,en
17949,English,en
179519,Română,ro
17952,English,en
179538,Español,es
179549,No Language,xx
179553,Deutsch,de
17956,English,en
179573,Français,fr
17960,Français,fr
17960,Italiano,it
179603,English,en
17961,Français,fr
17962,日本語,ja
17963,English,en
179641,Français,fr
17965,English,en
17966,English,en
179668,Deutsch,de
179690,Pусский,ru
17971,English,en
179715,Türkçe,tr
17974,Italiano,it
17978,English,en
17979,English,en
179798,English,en
179799,English,en
179805,English,en
179812,English,en
179818,English,en
179822,English,en
179826,English,en
179837,Deutsch,de
17984,English,en
179847,Polski,pl
17985,Dansk,da
179868,日本語,ja
17988,日本語,ja
17990,English,en
17991,日本語,ja
17993,English,en
17994,Deutsch,de
17995,English,en
179966,English,en
18,English,en
18,svenska,sv
18,Deutsch,de
180,English,en
180,svenska,sv
180016,English,en
180016,한국어/조선말,ko
18002,English,en
180048,"",ml
180050,Română,ro
18009,English,en
180093,Deutsch,de
180095,English,en
18011,English,en
180114,English,en
180132,English,en
180147,Español,es
18015,English,en
18016,English,en
180162,English,en
18017,English,en
18019,English,en
1802,Français,fr
1802,Deutsch,de
180240,Nederlands,nl
180244,日本語,ja
180252,한국어/조선말,ko
18029,English,en
180296,English,en
180299,العربية,ar
180299,Bahasa indonesia,id
180299,日本語,ja
180299,English,en
1803,English,en
18030,English,en
180305,English,en
18031,English,en
18031,普通话,zh
180314,English,en
180318,English,en
18032,English,en
18033,English,en
18034,English,en
18035,English,en
180371,Português,pt
18038,English,en
180383,English,en
180399,English,en
18040,English,en
18041,English,en
18041,Italiano,it
180418,Español,es
180420,Français,fr
180427,English,en
18043,English,en
18044,English,en
18045,English,en
18045,Polski,pl
18046,English,en
18047,English,en
18050,普通话,zh
18050,广州话 / 廣州話,cn
18050,English,en
18051,English,en
180514,svenska,sv
180555,Français,fr
18056,English,en
180576,English,en
18060,广州话 / 廣州話,cn
18061,isiZulu,zu
18061,English,en
180624,English,en
180624,Deutsch,de
180635,English,en
180644,Español,es
18065,English,en
180651,한국어/조선말,ko
180679,English,en
18068,English,en
18068,Français,fr
180680,हिन्दी,hi
180688,English,en
18069,English,en
18069,Français,fr
180691,English,en
180695,Polski,pl
1807,English,en
18070,English,en
180705,English,en
18072,English,en
180721,English,en
18074,English,en
18079,Español,es
180794,English,en
1808,English,en
18080,English,en
180810,English,en
180813,English,en
180819,English,en
18082,Español,es
180836,English,en
18085,English,en
180850,English,en
180856,English,en
180859,Italiano,it
18086,English,en
180863,български език,bg
180863,English,en
18088,English,en
180886,English,en
18089,English,en
180891,日本語,ja
180894,English,en
180894,日本語,ja
1809,English,en
1809,Deutsch,de
180900,日本語,ja
180929,English,en
18093,English,en
180935,English,en
18094,English,en
180948,English,en
18095,Català,ca
18095,日本語,ja
180951,English,en
180951,Magyar,hu
180951,Português,pt
180954,English,en
18096,Magyar,hu
18096,English,en
180960,Pусский,ru
180970,Deutsch,de
180970,Română,ro
18098,English,en
18098,Polski,pl
18098,Español,es
1810,English,en
1810,Deutsch,de
1810,Italiano,it
181009,普通话,zh
181083,Français,fr
1811,English,en
18111,English,en
18113,English,en
181135,English,en
18116,English,en
18117,English,en
18118,English,en
1812,English,en
18120,English,en
18120,Español,es
18122,Pусский,ru
18125,English,en
18126,English,en
181269,English,en
18128,English,en
181283,English,en
18129,English,en
1813,English,en
1813,Français,fr
1813,Deutsch,de
1813,Italiano,it
1813,普通话,zh
1813,Español,es
18133,English,en
181330,English,en
18141,Český,cs
181426,English,en
18143,日本語,ja
181454,English,en
181456,Français,fr
18146,English,en
18147,English,en
18148,日本語,ja
1815,English,en
1815,Deutsch,de
18150,English,en
18151,English,en
18152,English,en
18153,English,en
181533,English,en
181537,English,en
181553,English,en
181564,Pусский,ru
181565,Italiano,it
181574,English,en
18158,English,en
1816,English,en
1816,Français,fr
18161,English,en
18162,English,en
18164,English,en
181649,English,en
18165,English,en
181656,日本語,ja
18166,Afrikaans,af
18166,English,en
18166,Français,fr
18166,"",xh
18167,English,en
18168,English,en
18169,English,en
1817,English,en
1817,Kiswahili,sw
18172,English,en
18174,English,en
18175,English,en
181753,English,en
18176,English,en
18178,"",mk
1818,Français,fr
18181,Português,pt
18182,English,en
18183,English,en
18183,Español,es
181850,English,en
18187,English,en
18188,English,en
181886,English,en
18189,English,en
1819,English,en
18190,English,en
18190,Deutsch,de
18191,English,en
18192,English,en
18193,English,en
18193,Italiano,it
18196,English,en
18197,English,en
18198,English,en
181999,English,en
181999,"",tl
182,English,en
182,Deutsch,de
182,普通话,zh
182,Pусский,ru
18200,English,en
18200,Français,fr
18200,Español,es
18202,English,en
18203,English,en
182030,普通话,zh
182035,English,en
18205,Español,es
18206,English,en
18206,Español,es
182067,Italiano,it
18208,English,en
18209,English,en
182097,العربية,ar
182097,עִבְרִית,he
182099,No Language,xx
18212,English,en
182127,广州话 / 廣州話,cn
182129,English,en
182131,日本語,ja
18214,English,en
18215,English,en
18218,English,en
18220,English,en
18221,English,en
182219,Český,cs
182219,Français,fr
18222,English,en
182228,English,en
18223,English,en
18223,Polski,pl
18224,English,en
18224,Français,fr
182246,Français,fr
18228,English,en
18228,Français,fr
18228,Magyar,hu
18229,English,en
18229,Français,fr
18229,Deutsch,de
18229,Español,es
18230,English,en
18231,English,en
18232,普通话,zh
182349,English,en
18238,English,en
18239,English,en
18239,Italiano,it
1824,English,en
18240,English,en
182415,Italiano,it
18242,English,en
182424,Magyar,hu
182424,Italiano,it
182424,English,en
18248,Polski,pl
18248,English,en
18248,Dansk,da
18248,Deutsch,de
182499,English,en
1825,English,en
18250,English,en
18252,English,en
182528,Nederlands,nl
18254,Deutsch,de
18254,suomi,fi
18254,Français,fr
18254,Pусский,ru
18254,English,en
182545,Nederlands,nl
182548,English,en
18256,English,en
18256,Italiano,it
18256,svenska,sv
182560,English,en
18257,English,en
182583,English,en
1826,Français,fr
18264,English,en
18265,Íslenska,is
18269,English,en
18273,English,en
18274,English,en
182756,English,en
18276,English,en
182768,日本語,ja
18278,English,en
18279,suomi,fi
182799,English,en
18281,English,en
18282,English,en
182827,日本語,ja
18283,English,en
18283,Español,es
182843,Italiano,it
18287,English,en
182873,English,en
18289,English,en
18289,日本語,ja
182899,English,en
1829,English,en
1829,Français,fr
18290,English,en
18292,English,en
182937,Français,fr
182950,English,en
182972,English,en
182979,English,en
182981,No Language,xx
18299,English,en
18299,Français,fr
183,English,en
183,Italiano,it
1830,العربية,ar
1830,Deutsch,de
1830,English,en
1830,Français,fr
1830,Pусский,ru
1830,Español,es
1830,Український,uk
1830,Türkçe,tr
18300,Français,fr
183011,English,en
183011,Français,fr
183011,Español,es
18302,한국어/조선말,ko
18303,Français,fr
183039,English,en
183049,English,en
18305,广州话 / 廣州話,cn
18305,English,en
18305,Italiano,it
18305,普通话,zh
183073,Italiano,it
183088,English,en
1831,Français,fr
1831,English,en
18311,广州话 / 廣州話,cn
18311,English,en
18311,普通话,zh
18311,"",tl
18312,English,en
18316,English,en
18317,English,en
183171,English,en
183190,English,en
1832,English,en
18320,English,en
18320,Deutsch,de
183247,English,en
183258,English,en
18329,广州话 / 廣州話,cn
18329,普通话,zh
18329,Español,es
1833,English,en
18331,English,en
18331,Français,fr
18333,Norsk,no
18333,svenska,sv
183336,ελληνικά,el
183339,English,en
18334,日本語,ja
183383,ελληνικά,el
183388,ελληνικά,el
1834,English,en
183412,English,en
183433,English,en
1835,English,en
18352,Český,cs
18355,Français,fr
18357,English,en
18359,English,en
1836,Français,fr
18360,English,en
18362,English,en
183635,Italiano,it
183654,हिन्दी,hi
183654,اردو,ur
183662,English,en
1837,Français,fr
18373,English,en
18374,한국어/조선말,ko
18375,English,en
18377,한국어/조선말,ko
1838,Dansk,da
18380,Français,fr
18381,Français,fr
183825,English,en
183827,English,en
183832,English,en
183836,Français,fr
183836,Polski,pl
18385,普通话,zh
183855,Português,pt
183859,English,en
18387,English,en
183871,English,en
183889,English,en
183894,English,en
18391,English,en
183910,English,en
18392,English,en
183932,English,en
18394,English,en
18395,English,en
183955,"",tl
183962,Français,fr
18398,English,en
184,English,en
1840,English,en
184002,suomi,fi
18402,English,en
184020,Français,fr
18404,English,en
18405,English,en
18406,English,en
184061,English,en
18408,English,en
184080,English,en
184098,English,en
1841,English,en
18410,English,en
184125,English,en
184129,English,en
18414,English,en
184143,English,en
184149,English,en
184149,Français,fr
184149,Deutsch,de
184149,Italiano,it
18415,English,en
184155,Pусский,ru
18417,English,en
1842,English,en
18420,English,en
18420,Español,es
18421,Türkçe,tr
184219,ภาษาไทย,th
18423,English,en
18424,English,en
18425,English,en
18426,한국어/조선말,ko
184260,ქართული,ka
184267,English,en
18428,English,en
1843,English,en
184314,Français,fr
184314,Deutsch,de
184315,English,en
184322,English,en
184323,Nederlands,nl
184328,English,en
18434,English,en
184341,English,en
184341,Español,es
184345,English,en
184346,English,en
18435,English,en
184351,English,en
184352,Français,fr
184363,No Language,xx
18437,English,en
18438,한국어/조선말,ko
1844,English,en
18440,English,en
184402,No Language,xx
18441,English,en
18442,English,en
18443,English,en
18444,English,en
18444,Italiano,it
184440,English,en
18446,English,en
18447,English,en
18449,English,en
1845,English,en
1845,Français,fr
1845,Deutsch,de
18450,Italiano,it
18451,English,en
184530,English,en
184561,English,en
18457,Français,fr
18457,Magyar,hu
184578,English,en
1846,English,en
184608,日本語,ja
18462,English,en
18467,English,en
184681,Italiano,it
1847,English,en
184710,English,en
18472,English,en
184741,English,en
18475,English,en
18476,English,en
18477,English,en
184781,English,en
184795,English,en
184799,English,en
1848,English,en
18480,Český,cs
18480,English,en
18480,Deutsch,de
184802,English,en
184819,Français,fr
184824,English,en
18484,English,en
18484,Español,es
184846,English,en
18486,ภาษาไทย,th
184862,English,en
184866,English,en
18487,English,en
184885,English,en
18489,English,en
1849,English,en
18491,日本語,ja
18492,ภาษาไทย,th
18493,No Language,xx
184936,English,en
18495,English,en
184958,English,en
18497,العربية,ar
18497,Français,fr
18497,Español,es
18498,English,en
18499,Français,fr
184992,Italiano,it
185,English,en
1850,English,en
18500,English,en
18500,Français,fr
185008,हिन्दी,hi
18501,English,en
18502,English,en
18503,Italiano,it
185057,Pусский,ru
18506,English,en
18507,English,en
185078,Italiano,it
18508,Norsk,no
18509,English,en
18510,日本語,ja
18511,日本語,ja
185110,日本語,ja
185111,ελληνικά,el
18512,English,en
18513,English,en
18514,English,en
18514,한국어/조선말,ko
185147,English,en
185153,English,en
185154,English,en
185156,English,en
185158,English,en
18516,English,en
18517,English,en
185180,Español,es
18519,Český,cs
18519,English,en
185197,English,en
1852,English,en
185248,Deutsch,de
185248,English,en
185263,English,en
185267,English,en
185273,English,en
185289,English,en
18529,English,en
185292,English,en
1853,English,en
18530,English,en
185326,English,en
18533,English,en
185341,Español,es
18535,English,en
185354,Polski,pl
18538,English,en
18538,Español,es
18539,English,en
18539,Español,es
18543,English,en
185444,English,en
185460,English,en
185465,Español,es
185465,English,en
18547,English,en
185471,English,en
185471,Español,es
185476,Română,ro
185476,English,en
18548,English,en
18548,हिन्दी,hi
18548,Polski,pl
18548,Pусский,ru
18549,English,en
185495,English,en
185497,English,en
18550,English,en
18551,English,en
18553,English,en
18553,Italiano,it
185546,Italiano,it
185546,English,en
18555,English,en
185562,Deutsch,de
185562,Français,fr
185562,Polski,pl
185562,English,en
185564,English,en
185567,English,en
18557,English,en
185574,English,en
185579,No Language,xx
18558,English,en
185591,Français,fr
18560,English,en
185602,English,en
18561,English,en
18562,English,en
185640,हिन्दी,hi
18568,English,en
18569,English,en
1857,English,en
1857,日本語,ja
18570,English,en
18571,English,en
185720,ελληνικά,el
18573,English,en
185738,Español,es
