id,release_date,budget,revenue,profit,avg_rating,total_ratings,std_dev,last_rated
38730,1915-01-12,,,,,,,
38742,1922-03-15,,,,,,,
38743,2007-04-23,,,,,,,
387444,1986-12-21,,,,,,,
38749,1993-04-02,,,,,,,
38751,1950-12-26,,,,,,,
38753,2010-09-10,8000000.0,,,,,,
387558,2016-03-05,,,,,,,
38759,1924-03-09,,,,,,,
38761,1972-10-04,,,,,,,
38765,1970-07-23,6000000.0,,,,,,
38769,1938-07-29,,,,,,,
38770,1941-05-14,,,,,,,
387700,2016-03-20,,,,,,,
38772,1980-09-19,,,,,,,
38773,1966-03-01,,,,,,,
38774,1938-06-24,,,,,,,
38775,1961-08-15,,,,,,,
38780,2009-08-14,,,,,,,
387801,2016-05-15,,,,,,,
38782,1983-12-27,,,,,,,
38783,1975-03-04,,,,,,,
38787,1922-11-15,,,,,,,
387889,2016-07-01,,,,,,,
38792,1969-04-28,,,,,,,
387957,1971-08-01,,,,,,,
38800,1966-02-02,,,,,,,
38802,1977-06-10,,,,,,,
388055,2002-01-31,,,,,,,
38807,1946-01-04,,,,,,,
38809,1999-09-04,1.0E7,5241315.0,-4758685.0,,,,
38810,2009-06-01,,110197.0,,,,,
38811,1949-11-25,,,,,,,
388182,2013-08-07,,,,,,,
388191,2016-05-14,,,,,,,
388192,2015-07-10,,,,,,,
388202,2017-01-06,1.0E7,,,,,,
38821,1999-01-14,,,,,,,
388235,2016-03-22,,,,,,,
388273,2016-03-18,500000.0,,,,,,
38828,2005-01-01,,,,,,,
38831,1960-01-28,,,,,,,
388347,2016-07-15,,,,,,,
38837,1977-09-05,,,,,,,
388399,2016-12-12,,5.0548152E7,,,,,
388403,2016-04-01,,,,,,,
38843,2010-07-23,,,,,,,
388440,2016-05-05,,,,,,,
388468,2016-04-08,,,,,,,
38866,2002-08-30,,,,,,,
38867,1995-06-09,,62949.0,,,,,
38868,2003-04-25,,,,,,,
38869,1982-12-25,,,,,,,
38870,1994-05-07,,,,,,,
38874,2001-11-30,1200000.0,,,,,,
388764,2016-07-01,,,,,,,
38877,2010-03-25,,,,,,,
38879,2008-12-17,,,,,,,
38880,2001-01-01,,,,,,,
38883,2010-01-03,,,,,,,
388907,2015-10-22,,,,,,,
388910,1943-12-17,,,,,,,
38898,1959-09-06,,,,,,,
38904,1997-09-01,,3309421.0,,,,,
389053,2016-05-27,,,,,,,
38908,2005-01-25,,,,,,,
38909,1988-07-09,,8892589.0,,,,,
38913,2008-04-29,,,,,,,
38916,1986-11-07,,,,,,,
389180,1969-03-21,,,,,,,
38920,1980-09-18,,,,,,,
38922,1980-02-01,,,,,,,
389272,2016-02-22,,,,,,,
38931,2009-11-13,,,,,,,
38932,2009-07-01,,,,,,,
38939,1972-03-09,,,,,,,
389396,2016-03-28,,,,,,,
38941,2008-12-26,,,,,,,
38944,2006-10-20,,,,,,,
38950,1988-08-26,,,,,,,
38951,2002-09-20,,,,,,,
38953,1970-12-09,,,,,,,
38955,1993-10-21,,,,,,,
38960,2001-03-16,,,,,,,
389614,2013-06-28,,,,,,,
38962,1954-03-19,,,,,,,
38963,2007-08-18,,1.4961069E7,,,,,
389630,2016-12-09,,,,,,,
38965,1988-04-08,,,,,,,
38966,1988-04-15,,,,,,,
38967,1990-02-02,,,,,,,
389677,2016-02-15,,,,,,,
38970,2003-02-11,,,,,,,
38981,1985-05-09,,,,,,,
38982,1988-11-18,,,,,,,
38983,2010-01-21,,,,,,,
38984,2009-12-30,,5753490.0,,,,,
38985,1977-06-24,2.2E7,1.2E7,-1.0E7,,,,
389868,2016-08-17,,,,,,,
38987,2000-01-01,,,,,,,
38988,2009-10-09,,,,,,,
389882,1992-04-01,,,,,,,
38995,2007-06-19,,,,,,,
389972,2016-03-16,,,,,,,
389995,2016-03-17,,,,,,,
390051,2017-04-06,1.05E7,3451.0,-1.0496549E7,,,,
39008,1977-12-23,,,,,,,
39013,2010-06-11,2000000.0,1.3831503E7,1.1831503E7,,,,
39023,2007-04-19,,,,,,,
39026,2010-05-24,,,,,,,
39027,1992-06-11,,,,,,,
39029,1968-06-22,,,,,,,
390296,2016-04-30,,,,,,,
390298,2016-04-16,,,,,,,
390319,2017-03-15,,,,,,,
390353,2016-04-28,10000.0,,,,,,
390357,2016-11-30,,,,,,,
390376,2015-12-30,,,,,,,
39039,1951-04-07,,,,,,,
390396,2016-09-14,,,,,,,
390409,2016-09-09,,,,,,,
390422,2001-11-11,,,,,,,
39043,1971-01-31,,,,,,,
390437,2016-04-01,,,,,,,
39044,1964-10-18,,,,,,,
39045,1987-08-06,8000000.0,3261638.0,-4738362.0,,,,
390526,2016-04-18,,,,,,,
39053,2010-06-18,7000000.0,,,,,,
39056,2000-12-07,,,,,,,
39057,2009-07-18,,5.0673078E7,,,,,
390582,2016-04-15,,,,,,,
390584,2016-04-16,,,,,,,
390587,2016-10-07,,,,,,,
390592,2016-06-24,,,,,,,
39060,2002-02-08,,,,,,,
39061,2005-07-13,,,,,,,
39062,1990-03-09,,715.0,,,,,
39064,2005-04-26,,,,,,,
390669,2016-03-31,,,,,,,
39067,2009-10-08,,,,,,,
39072,2009-10-16,,,,,,,
390734,2016-07-09,,269980.0,,,,,
39074,1987-01-16,,,,,,,
390747,2017-04-26,,,,,,,
390777,2016-10-14,,,,,,,
390782,2016-04-15,,,,,,,
39088,2002-06-06,,,,,,,
390880,2016-03-26,,,,,,,
390883,2017-04-17,65000.0,,,,,,
390930,2016-05-14,,,,,,,
390959,2000-10-22,,,,,,,
390989,2016-07-31,,,,,,,
391,1964-09-12,200000.0,1.45E7,1.43E7,3.0,3,0.0,2000-11-20
391004,2015-10-17,,,,,,,
39101,1990-06-07,,,,,,,
391039,2016-03-16,,,,,,,
39105,1993-07-10,,,,,,,
39106,1994-07-09,,,,,,,
391069,1969-04-03,,,,,,,
39107,1995-03-04,,,,,,,
39108,1995-07-15,,,,,,,
391088,2015-11-30,,,,,,,
39111,2008-04-25,,,,,,,
39113,1964-07-22,,,,,,,
39125,2003-03-27,,,,,,,
39128,1998-02-24,,,,,,,
39129,1995-06-20,,,,,,,
39130,1933-08-29,,,,,,,
391375,2016-04-12,3000000.0,,,,,,
39141,2002-11-01,150000.0,2891288.0,2741288.0,,,,
391438,1950-04-04,,,,,,,
39145,1987-07-18,,,,,,,
39154,1975-10-01,300000.0,,,,,,
391566,2016-04-04,,,,,,,
391618,2016-04-24,,,,,,,
391626,2016-05-06,,,,,,,
39164,1983-06-17,7500000.0,,,,,,
391642,2016-06-04,,,,,,,
391698,2016-09-15,,,,,,,
391709,2016-06-01,,,,,,,
39172,2009-10-23,,,,,,,
391778,2016-05-13,,,,,,,
39179,2003-11-21,,,,,,,
39185,2010-03-14,,,,,,,
391899,2016-04-08,,,,,,,
39194,1974-01-21,,,,,,,
391955,2016-04-08,,,,,,,
391997,1994-03-22,,,,,,,
392,2000-12-14,2.5E7,1.52500343E8,1.27500343E8,2.6666666666666665,3,2.0816659994661326,2000-11-20
392011,2017-02-10,,,,,,,
39209,1968-11-06,1455000.0,2620000.0,1165000.0,,,,
392124,2016-06-22,,,,,,,
39213,2010-06-13,,,,,,,
39214,1966-06-08,,,,,,,
39222,1963-09-11,,,,,,,
39227,2002-11-26,,,,,,,
392271,2017-02-24,,,,,,,
39230,1982-03-13,,,,,,,
392386,2016-04-09,,,,,,,
39240,2010-05-20,,,,,,,
392418,2017-03-17,,,,,,,
39242,2000-09-08,,,,,,,
39243,1986-04-10,,,,,,,
39246,2009-02-01,,,,,,,
39253,2011-01-12,,,,,,,
39256,1984-12-15,2000000.0,4100000.0,2100000.0,,,,
392572,2016-08-12,,,,,,,
39260,2009-10-03,,,,,,,
39261,1971-06-16,,,,,,,
392629,2016-06-19,,,,,,,
39263,1971-06-16,,,,,,,
39264,1973-03-17,760000.0,,,,,,
39266,1935-03-28,,,,,,,
392660,2016-04-15,,,,,,,
39269,1980-05-01,,,,,,,
39276,1967-07-22,,,,,,,
392788,2016-09-07,,,,,,,
392807,2016-09-02,,,,,,,
392812,2016-09-28,,,,,,,
392817,2016-04-12,,,,,,,
39282,1975-03-15,,,,,,,
392820,2016-10-28,,,,,,,
39286,2007-01-11,,,,,,,
39287,1966-04-21,,,,,,,
392885,2016-04-17,,,,,,,
392891,2016-04-22,,,,,,,
392961,2016-04-15,,,,,,,
39298,2005-01-01,,,,,,,
392985,2016-03-25,,,,,,,
393,2004-04-16,,1.52159461E8,,2.1,5,1.02469507659596,2006-07-29
39306,1951-02-21,,,,,,,
39308,1967-02-25,,,,,,,
39310,1995-04-19,,,,,,,
393158,2016-06-03,,,,,,,
39318,1959-03-20,,,,,,,
393184,2016-07-27,,,,,,,
39319,2009-10-03,,,,,,,
393196,2005-12-17,,,,,,,
39323,1990-10-17,,,,,,,
39331,2003-08-22,,,,,,,
39333,2010-02-10,,,,,,,
39335,1996-10-17,,,,,,,
393367,2016-08-04,,,,,,,
3934,1986-04-23,,,,4.0,1,,2000-12-22
393407,2016-06-01,,,,,,,
39341,2006-10-25,,,,,,,
39342,1977-10-03,,,,,,,
393443,2016-04-17,,,,,,,
393445,2016-10-27,,,,,,,
39346,1997-09-09,,,,,,,
393519,2016-10-07,3500000.0,4100000.0,600000.0,,,,
393559,2016-10-12,8000000.0,292279.0,-7707721.0,,,,
39356,2010-02-14,3.0,43.0,40.0,,,,
393561,2017-05-05,,,,,,,
393562,2016-06-24,521873.0,1013926.0,492053.0,,,,
39358,2009-02-09,,,,,,,
393629,2016-01-23,220093.0,,,,,,
393658,2016-05-14,,,,,,,
393659,2016-06-04,,,,,,,
39369,2008-12-05,,,,,,,
393695,2016-04-28,,,,,,,
3937,1940-02-29,,,,2.5,2,0.7071067811865476,2004-08-31
393729,2016-08-31,,,,,,,
393732,2016-10-21,,,,,,,
39376,2009-05-29,,,,,,,
393764,2016-06-08,,,,,,,
393765,2016-10-14,,,,,,,
39378,2009-04-30,,,,,,,
3938,1940-10-31,,,,4.0,1,,2000-11-20
393834,2016-07-07,,,,,,,
393841,2016-07-29,200000.0,5500000.0,5300000.0,,,,
393857,2016-04-21,,,,,,,
39386,2004-10-06,,,,,,,
39387,1965-12-12,,,,,,,
39391,1962-12-01,,,,,,,
393939,2016-09-15,,,,,,,
393945,2016-11-18,,,,,,,
39395,2008-01-01,,,,,,,
393961,2016-04-21,,,,,,,
39400,1958-02-20,,,,,,,
39401,2008-04-27,1000000.0,,,,,,
394034,2016-05-13,,,,,,,
39406,1986-01-24,,,,,,,
394063,2016-04-30,,,,,,,
39407,1944-10-20,,,,,,,
39409,1951-06-21,,,,,,,
3941,1941-02-27,,,,4.0,1,,2000-11-20
39410,1961-07-30,,,,,,,
39414,2009-06-15,,,,4.333333333333333,3,0.5773502691896257,2008-01-12
39415,1980-09-03,,,,,,,
394170,2016-05-04,,,,,,,
394185,2016-10-10,,,,,,,
394223,2016-04-03,,,,,,,
394224,2005-01-23,,,,,,,
39424,1998-04-24,,,,,,,
394244,1997-10-04,,,,,,,
394269,2016-04-23,,,,,,,
39428,1995-08-23,,,,,,,
39434,1996-01-26,,,,,,,
39436,2001-01-05,4000000.0,,,,,,
39437,1998-10-16,,,,,,,
394385,2010-02-18,,,,,,,
39440,2010-09-24,,,,,,,
394415,2016-04-23,,,,,,,
39448,1985-01-01,,,,,,,
39449,1995-03-28,,,,,,,
394499,2016-06-30,840000.0,,,,,,
39451,2010-12-21,1.0E8,3.10650585E8,2.10650585E8,,,,
39452,2010-01-24,,4790751.0,,,,,
39459,1939-03-11,,,,,,,
394632,2016-02-24,,,,,,,
394645,2016-10-26,,,,,,,
39466,1994-12-10,1.03E7,,,,,,
39467,1997-09-01,,,,,,,
394689,2016-05-05,,,,,,,
39469,2003-12-13,,,,,,,
39472,1992-07-17,30.0,4.0,-26.0,,,,
394723,2016-05-19,,,,,,,
39473,1994-10-28,,3180674.0,,,,,
394770,2017-06-09,,,,,,,
394822,2017-08-03,,,,,,,
39485,1951-12-31,,,,,,,
39486,2010-08-20,,6.0251371E7,,,,,
39494,1933-06-10,,,,,,,
395,2004-08-12,7.0E7,1.71183863E8,1.01183863E8,,,,
39503,1980-12-19,,,,,,,
39509,2009-05-01,,,,,,,
39510,2006-10-04,,,,,,,
39516,2004-01-01,,,,,,,
39517,2007-07-22,,,,,,,
39519,1967-08-03,,,,,,,
39522,2010-04-10,,,,,,,
395278,2016-05-02,,,,,,,
39535,1973-01-01,,,,,,,
39541,2002-03-22,,,,,,,
39543,1980-05-21,,,,,,,
39545,2009-05-14,,,,,,,
395452,2016-06-15,3500000.0,1492523.0,-2007477.0,,,,
395479,2016-04-28,,,,,,,
395531,2016-04-30,,,,,,,
39554,1975-06-01,,,,,,,
395560,2015-12-23,1300000.0,,,,,,
39557,1957-11-10,,,,,,,
39558,1959-05-01,,,,,,,
39567,1976-09-23,,,,,,,
395834,2017-08-03,1.1E7,1.84770205E8,1.73770205E8,,,,
395883,2015-11-08,,,,,,,
395914,1991-09-07,,,,,,,
395965,2016-05-11,,,,,,,
395982,2017-02-10,,,,,,,
395992,2017-03-22,5.8E7,1.00541806E8,4.2541806E7,,,,
396,1966-06-21,7500000.0,3.3736689E7,2.6236689E7,,,,
396004,2016-08-19,,,,,,,
396109,2016-05-01,,500.0,,,,,
396232,2016-05-27,,,,,,,
396269,1963-09-21,,,,,,,
396289,2016-05-02,600000.0,,,,,,
396292,2016-05-06,,,,,,,
396392,2016-06-03,,,,,,,
396398,2017-05-21,,,,,,,
396535,2016-07-20,8820000.0,2129768.0,-6690232.0,,,,
3966,1946-10-17,,,,4.75,2,0.3535533905932738,2004-09-12
396616,2016-09-29,7500000.0,9100000.0,1600000.0,,,,
396643,2016-08-25,,,,,,,
396744,2016-10-06,,,,,,,
396899,2016-12-14,,,,,,,
39691,2010-07-30,8.5E7,1.12483764E8,2.7483764E7,,,,
396920,2016-11-30,,,,,,,
39693,2010-04-11,,,,,,,
396965,2015-09-24,,,,,,,
396987,1938-06-11,,,,,,,
397,1995-05-05,,,,,,,
397093,2016-05-05,,,,,,,
397278,2016-05-23,,,,,,,
397339,,,,,,,,
397403,2016-05-11,430000.0,,,,,,
397442,2017-03-11,,,,,,,
39749,1993-10-29,,,,,,,
39750,2010-01-01,,,,,,,
39751,2002-12-06,,,,,,,
397517,2016-06-10,,,,,,,
397549,2015-09-05,,,,,,,
397552,2016-03-31,,,,,,,
39764,2007-09-07,,20.0,,,,,
39767,1994-01-01,,,,,,,
39768,1966-01-01,,,,4.5,1,,2010-09-17
39770,2001-03-06,,,,,,,
397717,2016-09-10,,,,,,,
39772,1999-12-22,,,,,,,
39781,2010-07-09,3500000.0,3.470585E7,3.120585E7,,,,
397837,2017-03-02,5000000.0,1.0025571E7,5025571.0,,,,
39785,2009-01-01,,,,,,,
39787,1989-03-10,,,,,,,
397914,2016-05-25,,,,,,,
39797,1996-12-25,,,,,,,
39798,2005-05-12,,,,,,,
397981,2016-06-02,,,,,,,
397992,2017-03-03,,,,,,,
398,2005-09-30,,4.908483E7,,,,,
39800,2009-10-10,4500000.0,744816.0,-3755184.0,,,,
39806,2010-05-14,9000000.0,771499.0,-8228501.0,,,,
398137,2016-05-20,,,,,,,
398265,2016-06-10,,,,,,,
398289,2015-11-05,,,,,,,
39829,1973-03-07,,,,,,,
39834,1955-04-01,,,,,,,
39837,2001-01-01,,,,,,,
39839,2003-01-01,,1100000.0,,,,,
398390,2016-05-17,,,,,,,
39845,2010-06-30,,,,,,,
39849,2008-01-01,,,,,,,
39850,2004-09-09,,,,,,,
39851,2004-09-01,,,,,,,
398535,2016-06-17,,1.49E7,,,,,
398541,2016-10-15,,,,,,,
39857,1993-05-13,,,,,,,
39859,1971-09-02,,,,,,,
398633,2016-05-21,,,,,,,
39867,1980-03-28,250000.0,,,,,,
39871,1942-09-16,,,,,,,
39872,1972-12-30,,,,,,,
398738,2016-05-14,,,,,,,
398786,2016-05-20,1500000.0,,,,,,
398798,2016-09-01,,,,,,,
398818,2017-10-27,4696772.0,,,,,,
398830,2013-05-01,,,,,,,
39885,1974-02-16,,,,,,,
3989,2004-10-10,3.2E7,5.0907422E7,1.8907422E7,4.1,5,0.7416198487095663,2007-07-08
39891,1968-07-20,,,,,,,
398920,2017-01-18,,,,,,,
39895,1987-09-25,,1400000.0,,,,,
398959,1995-09-11,,,,,,,
39901,1979-04-12,,,,,,,
399019,2017-06-23,1.05E7,2.5442939E7,1.4942939E7,,,,
39903,2007-11-02,,,,,,,
399097,2016-05-10,,,,,,,
39914,2005-08-10,,,,,,,
39916,1980-08-02,,,,,,,
399173,2016-04-27,5000000.0,,,,,,
399217,2017-07-07,,,,,,,
399219,2016-05-19,,,,,,,
39922,1973-12-20,,,,,,,
399229,1999-01-01,,,,,,,
39925,1972-07-09,,,,,,,
39928,2005-01-01,,,,,,,
39929,1987-11-13,,2683519.0,,,,,
39931,1970-02-19,,,,,,,
39938,1933-11-24,,,,,,,
39939,2001-01-18,3000000.0,1.8492362E7,1.5492362E7,,,,
39940,1955-11-18,,,,,,,
399417,2016-11-11,,,,,,,
39943,1948-02-07,,,,,,,
39946,1951-04-06,,,,,,,
39948,1960-12-20,,,,,,,
39953,1994-09-30,,,,,,,
39957,2012-05-02,,,,,,,
39958,2009-05-30,,,,,,,
399612,2016-12-13,7000000.0,,,,,,
39962,2002-10-19,,,,,,,
399621,2014-02-10,,,,,,,
39964,1999-04-23,,100.0,,,,,
39965,1976-05-06,,,,,,,
39968,1997-05-09,,,,,,,
39973,1978-05-23,,,,,,,
399747,2016-06-18,,,,,,,
39978,1984-10-10,,,,,,,
399790,2017-05-25,1.0E7,,,,,,
399811,2016-06-03,,,,,,,
399814,2015-08-21,,,,,,,
399823,1998-11-15,,,,,,,
39983,2000-06-30,,,,,,,
399894,2016-04-16,2000000.0,,,,,,
39991,1983-08-06,,,,,,,
39992,1989-01-01,,,,,,,
39993,1971-10-21,,,,,,,
399932,2016-06-02,,,,,,,
399938,2016-05-13,,,,,,,
39998,1997-03-12,,,,,,,
400,1995-12-01,8000000.0,529766.0,-7470234.0,,,,
400001,2015-03-08,,,,,,,
40001,1996-04-19,2.5E7,1.007E7,-1.493E7,,,,
40004,2005-09-28,,,,,,,
400045,2016-05-30,,,,,,,
400114,2016-09-29,,,,,,,
40012,2006-04-13,,,,,,,
40016,2010-02-27,,,,,,,
40017,2005-12-09,,,,,,,
400174,2016-05-30,,,,,,,
400247,2016-06-17,,,,,,,
40025,2010-01-07,,,,,,,
40026,1984-08-01,2500000.0,,,,,,
40028,1988-05-20,,107352.0,,,,,
400329,2016-06-19,,,,,,,
40034,1980-10-14,,,,,,,
400387,2016-09-22,2300000.0,,,,,,
40039,2000-01-01,,,,,,,
40040,2001-01-01,,,,,,,
40041,1981-10-16,,,,,,,
400411,2016-07-01,,252.0,,,,,
40043,1976-04-26,,,,,,,
40044,1939-06-16,,,,,,,
40045,1942-05-01,,,,,,,
400465,2016-06-03,,,,,,,
40047,1979-02-10,2100000.0,,,,,,
40054,1978-01-01,,,,,,,
40055,1982-01-27,,,,,,,
400552,2017-04-11,,,,,,,
400608,2016-06-03,,,,,,,
40061,1984-10-24,,,,,,,
400610,2016-10-13,,,,,,,
40070,1983-12-29,,,,,,,
40072,1980-02-28,,,,,,,
400749,1917-01-01,,,,,,,
40075,1982-10-07,,,,,,,
400753,2016-12-01,480000.0,,,,,,
400791,2015-04-10,,,,,,,
400796,,,,,,,,
40080,2010-03-14,,,,,,,
40082,1992-02-28,,6742168.0,,,,,
40092,1947-09-01,,,,,,,
400928,2017-04-12,7000000.0,3.7461045E7,3.0461045E7,,,,
40096,2000-09-10,,,,,,,
40102,1980-02-29,,,,,,,
4011,1988-02-29,1.5E7,7.3326666E7,5.8326666E7,4.036842105263158,95,0.8969276912408655,2016-10-06
401104,2017-01-22,,,,,,,
401123,2016-07-22,,,,,,,
40113,2003-03-09,,,,,,,
401132,2016-06-07,500000.0,,,,,,
401164,2017-05-12,,,,,,,
40119,2009-03-20,,,,,,,
4012,2001-01-19,1500000.0,416925.0,-1083075.0,2.5,4,0.9128709291752769,2005-05-15
40121,2008-10-11,,,,,,,
40127,2004-05-14,,,,,,,
401294,2016-10-12,,,,,,,
401359,2017-01-05,,,,,,,
401387,2016-06-09,,,,,,,
40139,1976-10-01,,,,,,,
401408,2016-06-28,,,,,,,
401427,2014-09-10,,,,,,,
40146,1980-02-04,,,,,,,
401461,1943-12-24,,,,,,,
401484,2016-06-07,,,,,,,
40149,1968-02-24,,,,,,,
40154,1995-12-01,,,,,,,
401544,2017-01-17,,,,,,,
401546,2017-05-05,,1323312.0,,,,,
40156,1994-01-01,,4176932.0,,,,,
401593,2016-06-17,,,,,,,
40161,2011-06-06,,,,,,,
40162,1981-01-01,,,,,,,
40165,1953-03-24,,,,,,,
401650,2016-08-09,,,,,,,
40168,1988-09-28,,,,,,,
401687,2016-06-04,,,,,,,
401689,2016-12-17,,,,,,,
401698,2016-08-24,,,,,,,
40172,2006-10-30,,,,,,,
40180,1975-04-09,,,,,,,
401895,1950-12-04,,,,,,,
401971,2012-08-24,,,,,,,
402,1992-03-20,4.9E7,3.52927224E8,3.03927224E8,,,,
40205,2010-06-25,,,,,,,
40206,1949-12-31,,,,,,,
40210,1972-07-09,,,,,,,
40214,1941-12-01,,,,,,,
40215,2008-11-21,,,,,,,
40216,1945-07-21,,,,,,,
40217,2002-01-01,,,,,,,
40221,1991-01-01,,,,,,,
402217,2016-05-20,,,,,,,
402223,2016-06-16,,,,,,,
40226,2002-01-01,,,,5.0,1,,2012-08-06
40227,1986-10-03,,,,,,,
40231,1977-11-10,250000.0,,,,,,
402370,2016-06-23,,,,,,,
402423,2016-09-15,5000000.0,,,,,,
40243,2006-10-28,,,,,,,
40247,2010-01-22,3000000.0,,,,,,
40249,2000-01-01,,,,,,,
4025,1963-12-25,,,,2.792452830188679,53,0.997274951787615,2016-05-08
40251,1993-09-10,,168180.0,,,,,
40252,1995-01-01,,,,,,,
40254,1998-05-30,,,,,,,
402543,2016-06-25,,,,,,,
402582,2017-05-05,,,,,,,
40261,1977-08-06,,,,,,,
402612,2016-01-21,,,,,,,
40264,2010-08-18,2.0E7,8.0547866E7,6.0547866E7,,,,
402693,2016-11-04,,,,,,,
402877,2016-05-06,,,,,,,
402919,2016-10-27,300000.0,,,,,,
403,1989-12-13,7500000.0,1.45793296E8,1.38293296E8,,,,
403011,2016-02-06,,,,,,,
4031,1974-05-12,,,,2.375,4,0.47871355387816905,2006-07-02
403119,2017-06-15,5500000.0,4.4235023E7,3.8735023E7,,,,
403130,2016-06-24,,,,,,,
403173,2016-07-15,,,,,,,
403252,2016-08-05,,,,,,,
403330,2015-01-01,,,,,,,
403368,2016-08-22,,,,,,,
4034,1964-02-05,,,,3.910958904109589,73,0.8673973912796733,2016-08-17
40342,1986-10-09,1500000.0,,,,,,
40343,1976-09-17,500000.0,,,,,,
403434,2016-08-26,,,,,,,
40344,1999-03-28,,,,,,,
40345,1972-07-05,,,,,,,
40346,1990-01-01,,,,,,,
403509,2016-08-19,,,,,,,
40352,1984-01-28,,,,,,,
403605,2016-09-24,,,,,,,
40364,1989-03-10,3500000.0,,,,,,
40365,1972-09-30,,,,,,,
40368,1981-10-23,,,,,,,
40374,1973-11-18,,,,,,,
40378,1995-05-26,,,,,,,
40383,1981-04-02,,,,,,,
403911,2016-06-24,,,,,,,
403936,2016-06-25,,,,,,,
40394,1976-03-02,,,,,,,
404,1999-10-15,,,,,,,
40417,2002-02-20,,,,,,,
40420,1979-03-28,,,,,,,
404211,1999-09-06,,,,,,,
40428,2010-01-01,,,,,,,
4043,1987-02-06,,,,3.5,2,0.7071067811865476,2002-12-29
40430,1969-08-27,,,,,,,
40432,2003-10-31,,,,,,,
40435,1975-01-01,,,,,,,
404378,2016-11-04,8000000.0,82703.0,-7917297.0,,,,
40440,1976-11-05,,,,,,,
404461,2016-09-12,,,,,,,
404471,,,,,,,,
404479,2001-01-01,,,,,,,
40451,1985-01-04,,,,,,,
40452,2005-03-31,,,,,,,
40454,1966-12-01,,,,,,,
404567,1969-06-13,,,,,,,
40458,2007-01-01,,,,,,,
404584,2017-03-24,,,,,,,
404604,2017-07-07,,,,,,,
40461,1987-11-09,,,,,,,
40466,2000-12-26,,,,,,,
40467,1981-12-11,500000.0,,,,,,
40468,1986-08-01,,,,,,,
40470,1945-09-22,,,,,,,
404733,2017-06-29,,,,,,,
40474,1975-01-24,,,,,,,
40476,1999-01-01,,,,,,,
40480,1995-01-20,,,,,,,
404829,2016-07-05,,,,,,,
40483,1975-10-28,,,,,,,
4049,1978-04-05,,,,,,,
40490,1995-03-03,,,,,,,
40494,1956-05-30,4000000.0,1.44E7,1.04E7,,,,
405,1954-07-16,,,,2.3125,16,1.0307764064044151,2009-04-15
40502,2008-04-25,,,,,,,
405040,2016-10-08,,,,,,,
40505,1998-05-27,,,,,,,
405050,2016-08-11,1.0,,,,,,
40506,1997-01-01,,,,,,,
40507,1996-05-10,4800000.0,3014000.0,-1786000.0,,,,
405203,2016-09-07,1200000.0,,,,,,
405204,2017-01-27,4200000.0,,,,,,
40522,2009-09-30,,,,,,,
405265,2015-07-06,,,,,,,
40534,2009-02-27,,,,,,,
40537,2009-04-29,3700000.0,,,,,,
405388,2016-07-08,,,,,,,
40544,2005-01-07,,,,,,,
405446,2016-08-19,,,,,,,
405473,2016-09-02,,,,,,,
40555,1988-11-23,,,,,,,
405576,2006-09-13,,,,,,,
40562,2000-01-21,3000000.0,,,,,,
405621,2016-06-12,,,,,,,
405627,2009-09-24,,,,,,,
405656,2016-07-30,,,,,,,
405671,2016-10-01,,,,,,,
40572,2009-05-17,,,,,,,
40574,1924-04-20,,,,3.0,1,,2009-10-14
405763,,,,,,,,
405775,2017-05-12,,1803009.0,,,,,
40578,1955-06-04,,,,,,,
405882,2016-08-27,,,,,,,
40592,2005-10-07,,,,,,,
40600,1984-10-04,,,,,,,
406042,2016-08-19,,,,,,,
406107,2017-05-12,,,,,,,
406125,2016-07-14,,,,,,,
40623,2009-06-17,,,,,,,
406231,2016-08-05,,,,,,,
40624,2001-06-24,,,,,,,
40627,1993-04-06,,,,,,,
40628,1995-10-22,,,,,,,
40629,1987-01-01,,,,3.725,20,0.9797287487119234,2016-06-27
40630,1964-10-03,,,,,,,
406385,2017-02-02,,,,,,,
40639,1940-04-15,,,,,,,
406429,2016-07-28,,,,,,,
40644,1989-02-04,,,,,,,
406449,2016-10-07,,,,,,,
40649,1992-03-12,,,,,,,
40650,1949-04-22,,,,,,,
40651,1995-08-01,,,,,,,
40653,1967-07-10,,,,,,,
40655,2010-01-06,,,,,,,
40657,2010-05-25,,,,,,,
40662,2010-07-27,,6629178.0,,,,,
40663,2010-01-24,,,,,,,
40664,2009-09-25,,,,,,,
406785,2016-11-23,,,,,,,
40681,2000-04-16,,,,,,,
40682,1973-02-07,,,,,,,
40683,1951-01-27,,,,,,,
40685,1942-05-31,,,,,,,
40687,1972-12-17,,,,,,,
40688,1998-03-27,,4562146.0,,,,,
40692,2008-04-17,,,,,,,
406990,2017-08-18,,,,,,,
407,1998-10-15,500000.0,,,3.05,10,1.165475582469806,2010-08-02
40701,2006-12-09,,,,,,,
407036,2016-07-12,10.0,,,,,,
40709,2008-01-01,,,,,,,
40713,2007-11-03,,4.4038E7,,,,,
40717,1940-07-03,,,,,,,
407171,2016-07-24,,,,,,,
407173,2016-07-30,,,,,,,
40718,1948-12-30,,,,,,,
40719,1943-12-06,,,,,,,
40720,2010-07-30,,,,,,,
407204,2016-10-14,,,,,,,
40721,1969-08-01,,,,,,,
40722,2010-07-13,,,,,,,
40729,1990-05-24,,,,,,,
407334,2016-08-06,,,,,,,
407335,2016-08-13,,,,,,,
407375,2016-08-02,3000000.0,,,,,,
