id,release_date,budget,revenue,profit,avg_rating,total_ratings,std_dev,last_rated
277806,2014-07-12,,,,,,,
277809,1954-05-01,,,,,,,
277819,2004-01-01,,,,,,,
27786,1987-11-06,,,,,,,
2779,2001-08-05,,,,3.642857142857143,21,0.72702917999997,2009-08-09
27791,1998-10-02,1100000.0,631221.0,-468779.0,,,,
27804,1993-07-16,,,,,,,
278041,1990-08-31,,,,,,,
27805,1978-01-01,,,,,,,
278086,2014-08-01,,,,,,,
27814,1988-04-15,,,,,,,
278236,2015-03-13,,,,,,,
27824,2000-04-15,,,,,,,
278247,2015-04-03,,,,,,,
27827,2007-02-11,,,,,,,
27832,1971-05-19,47000.0,,,,,,
278329,2014-02-28,,,,,,,
27836,1987-04-17,,,,,,,
27840,2002-01-01,,,,,,,
27841,1971-06-09,,,,,,,
27845,1996-10-11,,,,,,,
27847,1999-12-01,,,,,,,
278514,2014-01-01,,,,,,,
27858,1963-06-19,,,,,,,
278604,2009-10-17,,,,,,,
27862,1963-01-01,,,,,,,
27864,1980-01-01,,,,,,,
27866,2009-02-03,,,,,,,
278660,2014-06-26,,,,,,,
278677,2015-01-09,,,,,,,
2787,2000-02-18,2.3E7,5.3187659E7,3.0187659E7,3.25,8,0.8864052604279185,2015-06-10
278706,2014-04-24,,,,,,,
278717,2014-09-18,,,,,,,
278718,2014-06-18,,,,,,,
278738,2014-06-26,,,,,,,
278758,1970-09-29,,,,,,,
278772,2014-02-04,50.0,,,,,,
27881,1984-11-20,,,,,,,
278822,1998-04-13,,,,,,,
27883,1948-10-01,,,,,,,
278837,2014-06-24,,,,,,,
27884,1952-05-26,,,,,,,
27886,1986-01-01,,,,,,,
278867,2014-04-04,,,,,,,
278878,2014-03-21,,,,,,,
2789,2004-06-11,1.05E8,1.15772733E8,1.0772733E7,2.4,5,0.5477225575051661,2015-06-15
278901,2006-06-03,,,,,,,
278935,1990-02-06,,,,,,,
278939,1995-10-24,,,,,,,
278978,1996-02-29,,,,,,,
27899,1931-01-09,,,,3.5,2,0.7071067811865476,2005-05-16
279,1984-10-26,1.8E7,5.1973029E7,3.3973029E7,2.875,4,2.0155644370746373,2005-01-23
27905,1979-01-18,,,,,,,
27907,2008-01-24,,,,,,,
279086,2006-08-30,,,,,,,
27909,1989-10-15,,,,,,,
2791,2004-06-15,,,,3.8207547169811322,106,0.99328382565653,2016-07-17
27915,2002-04-12,,62153.0,,,,,
27916,1989-02-14,,,,,,,
279179,2014-06-27,,,,,,,
27923,1973-06-06,,,,,,,
27924,1979-06-06,,,,,,,
27925,1982-01-01,,,,,,,
27930,1980-07-25,,,,,,,
279332,2014-05-11,,,,,,,
27934,1976-12-31,,,,,,,
27935,1978-01-01,,,,,,,
279371,2014-06-28,,,,,,,
27941,2008-07-14,,,,,,,
27945,1967-03-21,5860000.0,1.2E7,6140000.0,,,,
27953,2007-12-14,,1.0161213E7,,,,,
279543,1966-12-01,,,,,,,
279558,2013-12-26,,,,,,,
279634,2009-09-04,,,,,,,
27966,1939-01-14,,,,,,,
279661,2014-07-01,,,,,,,
27967,2001-05-04,,,,,,,
279687,2008-06-24,,,,,,,
279692,1992-01-06,,,,,,,
27970,1935-05-13,,,,,,,
279714,2002-01-01,,,,,,,
27977,1974-06-23,,,,,,,
279784,2002-09-01,,,,,,,
2798,1967-10-10,,,,2.5,4,1.0,2009-10-18
27983,1968-04-24,,,,,,,
27984,1989-06-30,,,,,,,
279842,2005-10-29,,,,,,,
279852,2000-09-05,,,,,,,
27986,1933-05-06,,,,,,,
27995,1986-08-08,,,,,,,
27997,1981-10-30,,,,,,,
279972,2015-02-20,,,,,,,
279979,1990-10-15,,,,,,,
279984,1986-01-05,,,,,,,
279992,2014-08-24,,,,,,,
279998,2014-08-25,,,,,,,
28,1979-08-15,3.15E7,8.9460381E7,5.7960381E7,4.083333333333333,18,0.8089572082044157,2013-12-24
280000,2014-08-25,,,,,,,
280004,1972-11-11,,,,,,,
28001,1934-11-30,,,,,,,
280045,1959-12-07,,,,,,,
28005,1996-09-11,3000000.0,4109095.0,1109095.0,,,,
280182,1969-09-05,,,,,,,
28019,2009-01-01,1.5E7,,,,,,
280218,2014-08-06,4000000.0,,,,,,
28025,2009-01-01,,,,,,,
28030,1999-07-19,,,,,,,
28039,1971-02-07,,,,,,,
280416,2014-07-02,,,,,,,
280422,2014-06-05,,3.0,,,,,
280437,1991-03-01,,,,,,,
28046,1933-08-01,,,,,,,
2805,2000-10-05,,,,3.108695652173913,23,0.8913284485317717,2015-11-03
280512,2014-04-15,,,,,,,
28053,2009-03-06,6000000.0,6670712.0,670712.0,,,,
28055,1964-03-13,,,,,,,
280583,2014-07-06,,,,,,,
28059,1996-02-07,,656747.0,,,,,
28062,2006-10-20,,,,,,,
280640,2014-10-15,,,,,,,
28070,1987-07-03,,,,,,,
28071,1975-01-01,,,,,,,
28072,1975-03-03,,,,,,,
280723,2014-09-11,,,,,,,
280755,2014-07-19,,,,,,,
280840,2015-09-11,,1137421.0,,,,,
280913,2014-03-20,,,,,,,
28093,1942-09-16,,,,,,,
281007,1976-03-04,,,,,,,
28105,2004-05-28,,,,,,,
28110,1973-07-20,,2000000.0,,,,,
28117,1991-08-09,1.8E7,5546827.0,-1.2453173E7,,,,
28118,2009-12-25,,,,,,,
281180,1967-01-25,,,,,,,
281215,1983-11-23,,,,,,,
28123,1998-07-01,,,,,,,
281230,2014-01-01,,,,,,,
281238,1967-02-23,,,,,,,
281287,,,,,,,,
281289,1998-05-18,,,,,,,
281338,2017-07-11,,3.69907963E8,,,,,
281418,2014-07-11,,,,,,,
28145,1969-12-10,,,,,,,
28148,1984-09-14,,,,,,,
281506,2014-01-01,,,,,,,
28153,1974-10-15,,,,,,,
28155,1978-05-10,,,,,,,
281556,1997-09-19,,,,,,,
28159,1974-01-15,,,,,,,
281590,2014-07-11,,,,,,,
281615,1980-12-20,,,,,,,
28162,1946-08-22,,,,,,,
28165,1989-02-24,,,,,,,
28171,2001-05-11,,,,,,,
281713,2007-02-06,,,,,,,
28172,1963-06-06,24500.0,4000000.0,3975500.0,,,,
28176,1988-08-12,,,,,,,
28180,1965-10-13,50000.0,,,,,,
28188,2005-07-22,12000.0,,,,,,
28189,1928-10-04,,,,,,,
281957,2015-12-25,,5.32950503E8,,,,,
281987,2014-07-18,,,,,,,
282009,1915-06-16,,,,,,,
282024,2014-07-10,1.2E7,,,,,,
282040,1987-11-11,,,,,,,
282041,2014-10-06,,,,,,,
28205,2007-03-16,,,,,,,
282069,2014-11-29,,,,,,,
282084,2014-07-18,,,,,,,
28211,2009-03-25,1.5E7,8459458.0,-6540542.0,,,,
28216,1999-12-29,,507941.0,,,,,
282225,1970-01-02,,,,,,,
282248,2014-06-26,,,,,,,
282268,2014-07-20,,,,,,,
282297,2014-07-01,117.0,,,,,,
282298,1981-07-25,,,,,,,
282313,2015-04-11,,,,,,,
282346,2014-07-18,,,,,,,
28236,2002-11-29,,,,,,,
28249,1921-09-17,,,,,,,
282553,2007-09-30,,,,,,,
28256,1936-07-22,,,,,,,
282631,2014-07-30,9500000.0,1.12156811E8,1.02656811E8,,,,
28268,1932-06-03,,,,,,,
28270,1966-12-16,,,,,,,
282758,2007-07-06,,,,,,,
282762,2014-04-06,,,,,,,
28284,1961-05-04,1500000.0,4200000.0,2700000.0,,,,
282848,2013-12-25,,,,,,,
28285,1957-12-23,,,,,,,
28288,1934-10-12,520000.0,,,,,,
28289,1969-12-16,,,,,,,
28292,1936-02-20,,,,,,,
282963,2009-07-26,,,,,,,
28302,1998-08-04,,,,,,,
28303,1970-06-12,,,,,,,
28308,2001-04-13,,,,,,,
283105,2014-07-19,,,,,,,
283127,2015-05-21,,12756.0,,,,,
28314,2001-08-08,,,,,,,
283201,2014-09-12,2489400.0,,,,,,
28321,1969-11-10,,,,,,,
28324,1977-10-21,,,,,,,
28325,1977-09-16,,,,,,,
283317,2014-09-06,,,,,,,
283378,2016-11-10,,,,,,,
283445,2015-08-19,1.0E7,5.2882018E7,4.2882018E7,,,,
28345,1937-10-15,,,,,,,
283489,,,,,,,,
28349,2000-02-08,150000.0,,,,,,
28353,1997-08-06,,1.3960203E7,,,,,
28356,1971-01-01,,,,,,,
283589,2014-10-02,,,,,,,
28367,1962-08-07,,,,,,,
283691,2014-11-11,,,,,,,
28370,1987-11-20,,,,,,,
283703,2014-10-14,,,,,,,
283711,2014-08-30,,,,,,,
283792,1976-07-25,,,,,,,
28380,1979-11-23,,,,,,,
283827,2015-10-02,,,,,,,
28387,1995-10-06,,718490.0,,,,,
28389,1988-01-01,,,,,,,
28391,1928-04-09,,,,,,,
283959,1977-09-13,,,,,,,
284,1960-06-15,3000000.0,2.5E7,2.2E7,,,,
284013,1971-03-10,,,,,,,
284048,2014-10-03,,,,,,,
284050,2014-11-21,,,,,,,
284053,2017-10-25,,,,,,,
284063,2014-07-03,,,,,,,
284096,2001-09-11,,,,,,,
2841,2004-10-26,4.7E7,,,3.7954545454545454,22,0.8260504266443467,2011-09-02
28414,1977-02-25,,,,,,,
284152,2014-07-10,,,,,,,
284189,2013-09-11,,,,,,,
284231,1991-09-06,,,,,,,
28424,2008-01-01,,,,,,,
28425,1944-06-09,,,,,,,
284258,,,,,,,,
28426,1942-07-31,322000.0,1040000.0,718000.0,,,,
284274,2014-07-29,,,,,,,
284276,2014-09-07,7000000.0,2360281.0,-4639719.0,,,,
284279,2014-08-24,4000000.0,,,,,,
284294,2014-09-07,,166775.0,,,,,
28430,1961-11-01,,,,,,,
28433,1950-08-16,,,,,,,
28434,1951-08-27,,,,,,,
284343,2014-06-16,,,,,,,
28435,1932-02-21,,,,,,,
28436,1944-03-03,,,,,,,
28438,1943-05-08,,,,,,,
284427,2014-09-25,,,,,,,
284457,2014-07-29,,,,,,,
28446,2001-01-01,,,,,,,
284460,2015-10-09,1500000.0,,,,,,
284467,1968-06-05,,,,,,,
28450,1990-03-09,,,,,,,
284514,2015-09-04,,,,,,,
284536,2014-12-25,,3.917113E7,,,,,
284568,2013-12-01,,,,,,,
284581,2014-02-14,,,,,,,
28460,1995-12-23,,,,,,,
28463,1999-09-01,,,,,,,
28465,2009-01-01,6500000.0,,,,,,
284674,2015-08-14,,,,,,,
28468,1983-10-18,,,,,,,
28469,1961-11-15,,,,,,,
28476,1970-11-07,,,,,,,
284793,1942-01-02,,,,,,,
28482,1979-11-01,,519204.0,,,,,
284841,1999-09-01,,,,,,,
28486,2002-12-26,,,,,,,
284870,2014-08-07,,,,,,,
28489,1975-01-01,,,,,,,
28490,1955-11-09,,,,,,,
28499,2009-09-19,6500000.0,,,,,,
28500,2005-11-05,,,,,,,
28501,1961-08-12,200000.0,2000000.0,1800000.0,,,,
285011,1940-01-01,,,,,,,
285024,2015-05-29,,,,,,,
285026,2014-04-25,,,,,,,
28503,1963-09-25,30000.0,,,,,,
28512,2005-11-20,,,,,,,
285135,2014-08-16,,,,,,,
285165,2014-08-29,,,,,,,
285176,2014-09-19,950000.0,,,,,,
28520,2009-11-15,,,,,,,
285213,2014-08-06,,,,,,,
28524,2009-12-29,,,,,,,
28527,1998-03-26,,,,,,,
285270,2014-09-26,,,,,,,
28529,1995-01-04,,,,,,,
28538,1967-01-18,,,,,,,
285400,1945-07-13,,,,,,,
285460,2014-06-14,,,,,,,
285463,2014-09-05,,,,,,,
28553,1990-11-16,,,,,,,
285549,2014-09-07,,,,,,,
285594,2006-01-01,,,,,,,
28561,1951-09-17,,,,,,,
28564,1934-05-04,,,,,,,
285649,2002-12-13,,,,,,,
285697,2014-08-13,,,,,,,
28571,1949-10-06,2600000.0,,,,,,
28575,1955-12-25,,,,,,,
285803,2014-08-15,,,,,,,
285841,2014-09-04,,,,,,,
285843,2014-09-11,,,,,,,
285848,2015-01-11,,,,,,,
28585,2009-08-14,191000.0,,,,,,
285856,2014-09-04,,,,,,,
285858,2014-04-17,,,,,,,
28586,1960-09-22,,,,,,,
285860,2014-09-04,,,,,,,
28590,1955-07-17,,,,,,,
285908,1999-03-25,3800000.0,559298.0,-3240702.0,,,,
28597,1991-07-03,,,,,,,
286,2006-10-03,,,,,,,
2860,1970-12-11,,,,3.3,10,0.6749485577105528,2012-09-25
286007,2006-06-03,,,,,,,
28601,1995-05-13,,,,,,,
28604,1989-01-01,,,,,,,
28609,1989-06-15,,,,,,,
286239,2011-12-01,,,,,,,
286313,2014-09-25,,,,,,,
28635,2001-10-23,,,,,,,
286402,1935-04-18,,,,,,,
28642,2006-09-07,,,,,,,
28644,2009-02-12,,,,,,,
28650,1972-07-19,,,,,,,
286519,2014-09-04,,,,,,,
286532,2014-11-07,,,,,,,
286548,2014-08-12,,,,,,,
286554,2014-09-26,,18612.0,,,,,
28656,1977-01-21,,,,,,,
286567,2016-10-14,1.0E7,6272403.0,-3727597.0,,,,
28659,1957-09-01,,,,,,,
28666,1999-10-08,,,,,,,
28667,1964-10-18,,,,,,,
28668,1944-03-30,,,,,,,
286687,2013-12-05,,,,,,,
286697,2014-08-08,,,,,,,
28670,1964-12-01,,,,,,,
286709,2014-03-15,5000000.0,,,,,,
28671,1996-08-31,200000.0,,,,,,
286789,1960-08-24,,,,,,,
286805,2014-08-15,1000.0,,,,,,
286873,2014-09-27,,,,,,,
286940,2014-08-05,5.0,,,,,,
28696,1953-12-30,,,,,,,
28699,1961-05-13,,,,,,,
287,1988-06-15,7000000.0,5.0888E7,4.3888E7,3.2,5,0.8366600265340756,2000-11-22
28706,1989-01-01,,,,,,,
287084,2014-10-16,,,,,,,
28710,2002-10-17,,,,,,,
28715,1974-03-01,,,,,,,
287169,1932-02-17,,,,,,,
287179,2014-08-15,,,,,,,
287233,2014-07-27,,,,,,,
287284,2015-06-19,,,,,,,
28732,1995-05-13,,,,,,,
287322,2014-02-16,,,,,,,
28733,1970-06-10,64000.0,,,,,,
287344,1997-10-23,,,,,,,
28741,2008-01-06,,,,,,,
28742,1992-01-01,,,,,,,
287422,2014-12-05,,,,,,,
287426,2014-09-12,,,,,,,
28746,1977-09-29,,,,,,,
287483,2014-08-29,,,,,,,
287484,2013-07-06,,,,,,,
28753,1939-02-17,,,,,,,
28758,1961-05-03,,,,,,,
287587,2014-09-08,,108808.0,,,,,
287590,2014-06-21,,,,,,,
287603,2014-08-07,,,,,,,
28761,1990-09-14,,,,,,,
287628,2014-09-04,,,,,,,
287647,2014-11-13,,,,,,,
287703,2014-08-15,,,,,,,
287717,2004-09-04,,,,,,,
287719,2013-12-12,,,,,,,
28772,2004-05-15,,,,,,,
28774,1989-11-10,,1919653.0,,,,,
287790,1957-05-01,,,,,,,
287815,2008-10-10,,,,,,,
287821,2000-06-09,,,,,,,
287831,,,,,,,,
28790,1993-07-20,,,,,,,
287903,2015-11-26,,6.1548707E7,,,,,
287935,2014-09-01,1.8E7,,,,,,
287982,2016-06-20,,,,,,,
28802,1975-01-24,,,,,,,
288035,2001-03-02,,,,,,,
288036,2015-06-26,,3214116.0,,,,,
288037,2000-01-01,,,,,,,
28808,1999-04-17,,,,,,,
288094,1974-03-22,,,,,,,
288098,2006-03-15,,,,,,,
288101,2006-07-10,,,,,,,
288105,1997-11-01,,,,,,,
288108,2002-10-10,,,,,,,
288109,1993-11-17,,,,,,,
288111,2006-08-15,,,,,,,
288117,2002-03-23,,,,,,,
28812,1974-08-05,,,,,,,
288126,1992-09-30,,,,,,,
288130,2014-09-08,600000.0,,,,,,
288153,1985-09-20,,,,,,,
288158,2014-12-30,1000000.0,2.6501323E7,2.5501323E7,,,,
28816,2007-01-01,,,,,,,
288173,1995-01-01,,,,,,,
288193,1993-01-01,,,,,,,
2882,2007-02-10,,,,2.1666666666666665,6,1.1690451944500122,2002-02-02
288201,2002-03-10,,,,,,,
288281,2014-10-03,,,,,,,
288286,2014-07-26,,,,,,,
288290,2001-01-01,,,,,,,
288291,1970-01-01,,,,,,,
288292,2005-12-13,,,,,,,
288296,1998-10-10,,,,,,,
288298,1981-01-01,,,,,,,
288313,2014-10-02,,,,,,,
288413,1986-01-01,,,,,,,
288424,2014-08-01,,,,,,,
28844,1976-08-06,,,,,,,
288503,1981-08-24,,,,,,,
288521,1929-02-28,,,,,,,
288526,1957-12-16,,,,,,,
288581,2014-08-21,,,,,,,
28859,1991-11-25,,,,,,,
288668,1993-08-24,,,,,,,
28868,2005-12-08,,,,,,,
28871,2007-11-16,9000000.0,706000.0,-8294000.0,,,,
288778,2015-06-26,,,,,,,
28891,2009-01-15,,,,,,,
28893,1981-10-01,700000.0,,,,,,
288931,2014-09-19,,,,,,,
288952,2004-01-01,,,,,,,
288953,2002-01-01,,,,,,,
288977,2015-03-31,,,,,,,
288980,2014-08-21,1.45E7,,,,,,
289010,2008-10-27,,,,,,,
28902,1999-01-15,,,,,,,
28904,2009-11-09,,,,,,,
28907,1946-01-18,,,,,,,
289097,2011-06-10,,,,,,,
289159,2014-03-20,,,,,,,
289171,2014-10-22,,,,,,,
289174,2014-08-30,,,,,,,
289191,2014-09-30,,,,,,,
2892,1995-09-09,,,,2.6666666666666665,3,1.8929694486000914,2012-08-06
289222,2017-03-31,2.0E7,1.3162475E7,-6837525.0,,,,
289225,2014-06-01,,,,,,,
289239,2014-09-02,,,,,,,
289278,2014-09-19,,,,,,,
289314,2014-11-02,,,,,,,
289318,1968-01-01,,,,,,,
289390,2014-08-29,,,,,,,
289394,2014-09-01,,,,,,,
2895,1997-10-09,5000000.0,,,,,,
289523,2014-09-27,,,,,,,
28967,1981-12-10,,,,,,,
28971,1952-10-31,,,,,,,
289712,2014-10-07,,,,,,,
289728,2014-12-02,,,,,,,
28974,1923-10-01,,,,,,,
28975,1988-02-26,,,,,,,
28978,1928-01-06,,,,,,,
2898,1997-12-19,5.0E7,3.14178011E8,2.64178011E8,3.5,2,0.7071067811865476,2000-11-20
28981,1979-06-06,,,,,,,
289820,2014-11-08,,,,,,,
28988,2000-09-01,,,,,,,
289891,2014-09-01,,,,,,,
289933,2014-02-24,,,,,,,
28994,1975-12-19,,,,,,,
290,1991-08-01,9000000.0,6153939.0,-2846061.0,3.9375,16,0.873212459828649,2012-06-09
2900,1999-08-26,7.5E7,1.9598588E7,-5.5401412E7,3.0,3,0.0,2016-05-29
290098,2016-06-01,8575000.0,1983204.0,-6591796.0,,,,
29014,1989-02-24,,,,,,,
29015,2000-09-22,,,,,,,
290188,2014-09-06,,,,,,,
29021,1946-02-27,,,,,,,
290235,2014-09-01,,,,,,,
290274,1975-11-21,,,,,,,
29030,1964-11-01,,,,,,,
290300,2014-12-04,,,,,,,
29032,1964-09-16,600000.0,,,,,,
290370,2014-09-27,,1500000.0,,,,,
290542,2014-10-10,,11486.0,,,,,
29055,2002-11-06,,,,,,,
290555,2014-08-28,1.8E7,,,,,,
290556,2014-09-04,1.0E7,,,,,,
29058,1958-06-15,,,,,,,
29064,1999-10-15,,2400000.0,,,,,
290656,2014-08-18,,,,,,,
29076,2000-02-04,1.0E7,1631839.0,-8368161.0,,,,
290762,2015-09-12,,,,,,,
29077,1985-08-16,,3558669.0,,,,,
29080,2005-01-01,,,,,,,
290825,2016-07-08,5000000.0,,,,,,
29084,1943-09-28,,,,,,,
290865,2014-09-03,,,,,,,
290911,2013-10-19,,,,,,,
290916,2014-10-16,,,,,,,
290930,2014-11-05,,,,,,,
291006,2014-09-05,,,,,,,
29101,2005-02-03,4200000.0,,,,,,
29106,1949-11-28,,,,,,,
29109,2009-04-06,1600000.0,,,,,,
29110,2007-04-19,,,,,,,
29111,1971-08-01,,,,,,,
29112,1951-09-10,,,,,,,
29114,1977-06-01,,,,,,,
291146,2014-05-20,,,,,,,
291151,2015-06-12,,,,,,,
291155,2014-09-18,,,,,,,
291162,2011-10-20,,,,,,,
291189,2015-04-18,,,,,,,
29124,2006-10-03,,,,,,,
291272,2015-06-05,,,,,,,
291276,2017-04-27,,,,,,,
29128,1975-05-17,,,,,,,
29129,1971-04-21,,,,,,,
291290,2015-11-27,,,,,,,
29130,1974-12-05,,,,,,,
291328,2016-11-23,2.5E7,3885342.0,-2.1114658E7,,,,
29134,2009-01-17,,,,,,,
291348,2014-10-17,,,,,,,
29135,2001-05-12,,,,,,,
29136,2000-02-20,,,,,,,
291375,2013-08-10,,,,,,,
29138,2005-05-27,,,,,,,
29140,1983-03-23,,,,,,,
29143,1978-08-02,7000000.0,2.0E7,1.3E7,,,,
29146,1968-09-23,950000.0,814666.0,-135334.0,,,,
291495,2014-10-17,,,,,,,
29150,2009-01-18,,232732.0,,,,,
291537,2015-05-08,,,,,,,
291540,2014-10-03,,,,,,,
291554,1994-01-01,,,,,,,
291577,2012-11-15,,,,,,,
29159,2010-03-13,1.4E7,,,,,,
29161,1985-01-31,3800000.0,,,,,,
291613,1996-11-02,,,,,,,
291634,1997-06-13,,,,,,,
29167,1972-08-04,,,,,,,
291675,2001-02-14,,,,,,,
291731,1995-05-03,,,,,,,
291805,2016-06-02,9.0E7,3.34901337E8,2.44901337E8,,,,
29182,2009-10-08,,,,,,,
291861,1975-05-21,,,,,,,
291863,2014-09-19,,,,,,,
291865,2014-04-14,,,,,,,
291866,2015-09-14,,,,,,,
291869,2015-01-29,,,,,,,
292035,2014-09-30,,,,,,,
29204,1981-02-13,,6000000.0,,,,,
292040,2015-04-11,,1473809.0,,,,,
292062,1987-11-09,,,,,,,
292063,1964-01-01,,,,,,,
292090,2002-01-01,,,,,,,
29211,1969-11-21,,,,,,,
292133,1978-02-17,,,,,,,
292214,2002-10-15,,,,,,,
29224,1982-09-17,,,,,,,
292264,2014-02-01,,,,,,,
29228,1969-12-29,,,,,,,
292294,1957-03-31,,,,,,,
29236,1947-02-13,,,,,,,
29239,1942-10-23,,,,,,,
292396,2014-09-13,,,,,,,
292431,2015-07-06,,249083.0,,,,,
292483,2014-09-23,,,,,,,
292498,1953-03-12,,,,,,,
2925,1996-09-20,2.6E7,1.164E8,9.04E7,4.214285714285714,7,0.9063269671749659,2016-06-27
29251,1971-07-28,,,,,,,
292547,2000-04-22,,,,,,,
2926,1973-12-11,,,,3.6666666666666665,21,1.09924216318941,2014-07-22
29260,1949-10-01,,,,,,,
292607,2014-10-03,,,,,,,
292610,1977-09-13,,,,,,,
292625,2014-08-07,,,,,,,
29267,1921-10-06,,,,,,,
292834,2016-09-09,,,,,,,
29284,1955-02-27,,,,,,,
29286,1941-05-02,176000.0,,,,,,
292893,1951-05-30,,,,,,,
2929,1910-03-18,,,,3.892857142857143,14,1.2431128952471173,2005-12-05
292917,2001-01-19,,,,,,,
29293,2005-10-14,6000000.0,,,,,,
292947,2001-09-28,,,,,,,
292948,2005-04-01,,,,,,,
292975,2006-05-28,,,,,,,
293006,2014-01-01,,,,,,,
293028,1994-03-18,,,,,,,
293082,2014-11-23,,,,,,,
293089,1992-10-30,,,,,,,
293091,1972-03-10,,,,,,,
293092,1992-03-27,,,,,,,
293093,2014-10-04,,,,,,,
293097,1986-03-28,,,,,,,
293114,2010-09-03,,,,,,,
29313,1964-06-17,,,,,,,
29314,2009-04-17,,,,,,,
293198,1989-01-01,,,,,,,
29320,1936-07-10,,,,,,,
293205,2014-10-11,,,,,,,
293264,2014-09-18,,,,,,,
293271,2014-10-10,4700000.0,,,,,,
29328,1942-02-02,,,,,,,
29336,1973-06-01,,,,,,,
29338,1973-01-01,,,,,,,
29339,2002-12-27,,,,,,,
293412,1995-01-01,,,,,,,
293413,2015-11-19,,6.2E7,,,,,
29343,1980-05-01,,,,,,,
293450,2014-05-08,,,,,,,
293461,2014-09-26,,,,,,,
29347,1958-07-03,,,,,,,
293471,2014-01-17,2100000.0,,,,,,
293476,2014-09-25,,,,,,,
29353,1940-02-09,,,,,,,
29355,1986-02-14,,,,,,,
293570,2014-02-15,,,,,,,
29361,2009-12-03,2500000.0,2141028.0,-358972.0,,,,
293633,2014-10-10,2500000.0,,,,,,
293646,2015-08-06,,2.4902723E7,,,,,
293660,2016-02-09,5.8E7,7.83112979E8,7.25112979E8,,,,
293670,2016-05-12,,,,,,,
29368,1945-05-28,,,,,,,
29369,1966-12-03,50000.0,,,,,,
293768,2017-08-04,2.1E7,2.4527158E7,3527158.0,,,,
29377,1955-10-01,,,,,,,
293771,2015-03-27,,,,,,,
29380,1948-07-08,,,,,,,
29381,1950-05-19,,,,,,,
29382,2008-07-12,,,,,,,
29383,1989-12-30,4414000.0,,,,,,
293830,1996-02-12,,,,,,,
293850,2014-09-19,,,,,,,
29388,2009-02-07,,,,,,,
293901,2014-07-01,,,,,,,
293941,2014-09-07,,,,,,,
293946,1968-01-01,,,,,,,
29395,1994-01-01,,,,,,,
29400,1963-10-30,,,,,,,
294047,2013-09-01,,,,,,,
294161,2001-01-12,,,,,,,
294221,2014-11-25,,,,,,,
29424,1972-05-01,90000.0,,,,,,
294272,2016-08-10,6.5E7,1.43695338E8,7.8695338E7,,,,
29436,2004-03-05,,,,,,,
294409,1963-07-01,,,,,,,
29444,1994-09-15,,,,,,,
29451,1941-10-29,,,,,,,
29453,1958-12-26,,,,,,,
29454,1976-04-05,,,,,,,
294550,2014-05-02,,,,,,,
294562,2015-08-08,,,,,,,
29458,2000-08-31,,1805884.0,,,,,
294608,2013-10-01,,,,,,,
29461,1997-09-26,,,,,,,
294640,2014-09-11,,,,,,,
294652,2014-10-16,,,,,,,
294690,2014-08-15,,,,,,,
29471,1985-03-29,,,,,,,
29475,1991-03-29,,,,,,,
29477,1950-12-01,,,,,,,
29478,1961-05-28,1500000.0,,,,,,
294795,2016-09-01,,,,,,,
29481,1940-08-16,171200.0,,,,,,
29482,1971-09-10,,,,,,,
294826,2010-07-23,,,,,,,
29490,1945-10-30,,,,,,,
29491,1972-05-24,1300000.0,,,,,,
29493,1977-10-07,,,,,,,
294959,2014-09-01,,,,,,,
29496,1972-07-10,,,,,,,
294991,2014-10-11,,,,,,,
294992,2014-12-24,,228984.0,,,,,
295011,,,,,,,,
29507,2000-01-20,,,,,,,
295111,2014-09-21,,,,,,,
295314,2014-11-19,,,,,,,
295315,2014-11-07,,,,,,,
29538,2010-01-08,,,,,,,
29539,1981-01-01,,,,,,,
295507,1944-09-01,,,,,,,
295508,2003-06-30,,,,,,,
295538,2014-09-18,,,,,,,
295581,2013-12-01,,,,,,,
295602,2014-09-24,,,,,,,
295627,2014-09-13,,,,,,,
29564,2010-01-19,,,,,,,
295689,1933-12-23,,,,,,,
29570,1962-03-10,,,,,,,
295715,2014-09-20,,,,,,,
295723,2014-08-20,,,,,,,
29577,1951-04-20,,,,,,,
295782,2009-04-29,,,,,,,
29582,1979-03-01,600000.0,,,,,,
29584,1986-11-07,2.5E7,,,,,,
295841,1988-01-01,,,,,,,
29592,1956-09-15,,,,,,,
29595,2005-11-04,,,,,,,
29597,1989-05-15,,,,,,,
296,2003-07-02,2.0E8,4.35E8,2.35E8,4.256172839506172,324,0.8668966291892319,2016-10-15
29601,1941-01-31,,,,,,,
296025,2015-04-17,,,,,,,
296065,2014-10-25,,,,,,,
29607,1985-11-12,,,,,,,
296095,2014-07-29,,,,,,,
296099,2015-07-28,3.1E7,1.04384188E8,7.3384188E7,,,,
29611,1983-12-01,350000.0,,,,,,
296121,2014-06-04,,,,,,,
29617,1940-01-19,,,,,,,
296193,2010-08-15,,,,,,,
296206,2005-08-14,,,,,,,
296244,2014-10-30,,,,,,,
29627,1986-09-06,,750000.0,,,,,
296288,2016-12-08,,,,,,,
29630,2008-09-05,,,,,,,
29631,1985-01-01,,,,,,,
296313,2015-02-05,,,,,,,
296367,2014-04-14,3000000.0,,,,,,
296449,2015-11-11,,,,,,,
296456,2014-10-10,,,,,,,
296472,2012-06-15,350000.0,,,,,,
29649,1996-04-26,,,,,,,
296491,1964-11-26,,,,,,,
2965,1997-03-23,,,,,,,
296524,2016-09-29,,1.21790373E8,,,,,
296626,2014-10-18,,,,,,,
